,CommentCount,DownVotes,Outlier,Reputation,Score,UpVotes,ViewCount,Views,postId,userId
65290,1,0,Score,408,47,0,,27,1213,25692
65423,1,0,Score,151,10,1,3170.0,9,60856,25814
65563,10,6,Score,2196,19,298,,206,90012,25936
65568,0,6,Score,2196,11,298,,206,90591,25936
65682,9,0,Score,183,16,1,834.0,8,59784,25993
65713,0,0,Score,126,11,0,,25,59854,26018
65804,0,0,Score,900,10,62,1391.0,101,43482,26105
65809,5,0,Score,900,22,62,1493.0,101,46229,26105
66017,5,0,Score,173,14,1,670.0,1,60256,26224
66118,0,0,Score,53,10,2,2712.0,3,60500,26330
66229,3,47,Score,4800,12,1781,,515,80290,26338
66262,8,47,Score,4800,10,1781,,515,95221,26338
66264,1,47,Score,4800,10,1781,,515,96622,26338
66432,1,0,Score,51,10,0,305.0,13,60735,26441
66476,0,0,Score,193,13,4,2319.0,6,60777,26493
66599,0,0,Score,66,12,1,457.0,4,61787,26628
66618,1,0,Score,239,14,13,1841.0,41,63652,26640
66689,0,0,Score,56,11,0,101.0,1,61449,26738
66693,1,0,Score,346,13,120,,19,63470,26743
67024,10,0,Score,141,12,1,565.0,8,62146,27089
67044,2,0,Score,278,19,70,985.0,12,78255,27102
67091,6,0,Score,249,12,33,2518.0,19,66448,27142
67114,4,0,Score,311,10,23,196.0,16,79932,27158
67209,2,0,Score,16,10,1,2211.0,1,68793,27244
67224,0,0,Score,202,11,6,305.0,8,72479,27260
67404,4,1,Score,2571,15,105,,215,64640,27403
67429,4,1,Score,2571,33,105,,215,93597,27403
67432,3,1,Score,2571,11,105,,215,93638,27403
67462,0,0,Score,1,19,0,,1,62817,27416
67502,0,2,Score,725,17,20,,39,71365,27435
67505,2,2,Score,725,14,20,,39,71491,27435
68067,1,3,Score,792,46,30,6095.0,97,104500,27779
68078,7,3,Score,792,14,30,2416.0,97,109210,27779
68612,0,10,Score,628,10,95,217.0,240,66817,28218
68618,0,10,Score,628,22,95,1053.0,240,72685,28218
68626,3,10,Score,628,10,95,798.0,240,85372,28218
68718,4,1,Score,175,14,11,241.0,32,70123,28285
68761,1,0,Score,131,10,46,508.0,5,78844,28304
69076,4,0,Score,103,20,5,2255.0,23,65692,28517
69148,4,0,Score,62,11,5,1056.0,8,91253,28529
69205,4,0,Score,203,10,1,140.0,8,87061,28556
69238,9,0,Score,1492,10,0,,80,79946,28566
69267,0,0,Score,51,10,0,639.0,3,65942,28592
69352,7,45,Score,2653,16,729,913.0,233,83030,28666
69419,12,45,Score,2653,23,729,755.0,233,112769,28666
69497,0,3,Score,1209,13,43,,78,110565,28705
69625,3,17,Score,1410,23,439,,108,72810,28740
69750,6,6,Score,16108,20,63,,1673,72614,28746
69816,7,6,Score,16108,20,63,,1673,80384,28746
69840,3,6,Score,16108,12,63,,1673,81682,28746
69851,4,6,Score,16108,10,63,,1673,82843,28746
69949,2,6,Score,16108,11,63,,1673,97276,28746
69955,7,6,Score,16108,11,63,,1673,98978,28746
69979,4,6,Score,16108,26,63,,1673,102603,28746
69985,11,6,Score,16108,12,63,235.0,1673,103969,28746
70240,6,0,Score,51,10,0,533.0,6,66738,28898
70311,7,1,Score,129,12,33,1507.0,182,67204,28928
70337,4,0,Score,231,10,36,2593.0,25,70899,28940
70348,4,0,Score,168,13,33,259.0,3,67124,28959
70417,2,1,Score,410,10,14,,19,67961,29020
70501,9,0,Score,53,10,0,545.0,3,67179,29066
70884,9,0,Score,100,15,0,1286.0,5,67721,29282
70887,2,0,Score,276,16,3,,1,67733,29288
70907,4,0,Score,198,11,6,1134.0,15,73320,29321
71079,0,0,Score,102,10,0,442.0,8,71620,29463
71172,8,0,Score,270,12,18,926.0,9,68834,29547
71176,2,0,Score,270,13,18,408.0,9,71252,29547
71380,2,0,Score,96,19,2,3967.0,8,68662,29672
71682,1,0,Score,1,-7,0,,10,69288,29950
71766,0,0,Score,111,11,6,617.0,11,69570,30091
71810,2,0,Score,73,14,0,411.0,27,71533,30152
72076,6,65,Score,2205,10,368,,309,73863,30351
72355,9,0,Score,123,20,3,997.0,14,70490,30473
72375,16,0,Score,93,12,20,604.0,67,70541,30490
72419,0,0,Score,203,16,2,211.0,5,70582,30510
72468,3,0,Score,317,14,86,519.0,55,95038,30540
72522,11,0,Score,473,17,14,,61,70822,30577
72633,0,0,Score,185,11,8,1366.0,9,70848,30630
72634,0,0,Score,185,25,8,3942.0,9,72774,30630
72664,0,0,Score,56,11,2,323.0,4,70929,30670
72734,7,1,Score,720,17,4,,70,72000,30712
72810,5,0,Score,86,17,0,1989.0,11,71260,30792
72851,0,0,Score,86,17,0,392.0,8,71357,30831
73058,3,0,Score,53,10,6,507.0,1,79905,31065
73076,5,0,Score,77,12,22,1429.0,3,71946,31090
73167,3,19,Score,393,10,150,584.0,42,78828,31152
73229,2,0,Score,178,14,5,973.0,56,84314,31188
73284,10,0,Score,96,15,2,579.0,4,72242,31228
73306,2,0,Score,371,18,74,,7,100042,31243
73434,6,2,Score,284,12,8,795.0,22,72421,31314
73493,9,0,Score,881,12,93,593.0,68,77528,31334
73623,5,0,Score,142,11,7,507.0,9,93461,31418
73668,6,0,Score,1236,13,408,342.0,94,83840,31420
73683,7,0,Score,1236,14,408,599.0,94,101274,31420
73692,8,0,Score,1236,13,408,227.0,94,112692,31420
73817,2,0,Score,56,11,0,146.0,2,72859,31521
74106,7,4,Score,1899,12,8,,137,114668,31668
74212,7,9,Score,554,16,45,2073.0,39,78287,31774
74387,7,0,Score,432,60,4,6149.0,17,99171,31975
74510,4,143,Score,7227,10,2664,,991,82243,32036
74516,0,143,Score,7227,13,2664,,991,82581,32036
74519,6,143,Score,7227,12,2664,355.0,991,83131,32036
74534,2,143,Score,7227,11,2664,,991,87231,32036
74540,2,143,Score,7227,12,2664,,991,87419,32036
74581,1,143,Score,7227,13,2664,,991,91254,32036
74585,6,143,Score,7227,14,2664,,991,91542,32036
74593,10,143,Score,7227,12,2664,,991,92248,32036
74596,0,143,Score,7227,10,2664,,991,92379,32036
74611,6,143,Score,7227,16,2664,,991,94983,32036
74699,2,143,Score,7227,14,2664,,991,109112,32036
74825,17,0,Score,163,12,11,123.0,2,74306,32124
74962,7,0,Score,134,15,4,6788.0,5,74468,32255
75262,2,0,Score,173,11,5,408.0,3,85387,32524
75426,5,119,Score,1226,12,326,,137,79699,34658
75564,10,0,Score,239,10,8,184.0,9,76533,34792
76044,6,0,Score,27,-7,19,,16,110631,35150
76139,0,0,Score,171,14,0,840.0,0,23445,35234
76149,5,1,Score,202,10,7,495.0,7,85638,35243
76196,1,1,Score,154,10,3,784.0,22,77609,35286
76304,7,0,Score,88,17,2,1210.0,1,78063,35394
76638,1,1,Score,226,11,0,539.0,21,85504,35694
76905,2,2,Score,1423,21,94,,123,82964,35917
76909,8,2,Score,1423,86,94,,123,86016,35917
76912,2,0,Score,168,12,6,1052.0,3,86221,35918
77004,8,0,Score,161,31,1,2752.0,2,79289,36006
77401,7,5,Score,1306,11,201,,124,104661,36229
77511,8,0,Score,7,-6,0,93.0,6,79900,36307
77661,14,0,Score,278,35,36,5458.0,3,88065,36451
77895,0,2,Score,253,11,77,,78,91342,36540
78002,2,0,Score,299,10,20,460.0,29,97132,36575
78088,5,0,Score,258,13,4,,11,80740,36656
78090,0,0,Score,53,10,1,202.0,5,80748,36660
78205,6,0,Score,191,10,8,,69,81023,36743
78255,0,2,Score,1416,13,9,,39,104150,36771
78321,2,0,Score,175,11,4,293.0,5,81116,36825
78478,0,0,Score,328,10,8,,16,84107,36985
78578,3,0,Score,231,13,2,,4,83257,37119
78615,3,0,Score,225,11,7,463.0,10,107563,37155
78673,3,5,Score,1161,33,171,,37,104507,37188
78707,3,0,Score,158,11,1,6756.0,6,81986,37210
78708,2,0,Score,56,11,0,281.0,8,81993,37211
78833,2,0,Score,118,19,1,401.0,24,82419,37376
78882,2,0,Score,603,11,6,804.0,73,82503,37418
78883,35,0,Score,603,99,6,29303.0,73,86015,37418
79190,23,5,Score,257,110,63,25744.0,206,83136,37729
79202,8,0,Score,1249,99,4,,241,83162,37741
79321,1,0,Score,75,10,0,214.0,6,83387,37953
79579,0,0,Score,63,12,0,783.0,5,83778,38193
79619,8,1,Score,128,25,18,1132.0,4,85605,38227
80068,2,0,Score,66,13,0,325.0,13,85730,39678
80115,10,0,Score,253,27,3,11653.0,151,89635,39721
80169,24,0,Score,764,123,4,,49,86017,39797
80179,16,0,Score,365,20,2,,3,86039,39816
80180,4,0,Score,121,12,0,,3,86042,39821
80208,1,0,Score,78,13,6,887.0,2,88980,39930
80716,1,0,Score,301,13,10,,8,86896,40429
80866,3,0,Score,53,10,2,235.0,0,87170,40556
80952,0,0,Score,90,10,1,215.0,6,87430,40663
80973,4,0,Score,158,11,1,156.0,3,87494,40714
81022,3,0,Score,70,10,10,362.0,24,92157,40761
81061,2,0,Score,106,21,0,1620.0,3,87730,40824
81114,7,0,Score,56,10,0,1002.0,3,87856,40894
81409,2,0,Score,1223,21,18,,42,88607,41260
81427,4,0,Score,1223,13,18,,42,103547,41260
81514,0,0,Score,81,16,5,466.0,4,88800,41316
81796,5,0,Score,254,21,24,1359.0,9,94974,41650
81881,6,0,Score,183,16,2,1507.0,7,90004,41767
81922,15,3,Score,549,11,10,,61,109398,41810
81999,6,0,Score,211,11,1,,3,93863,41878
82212,1,0,Score,51,10,1,560.0,1,90443,42149
82228,1,0,Score,93,10,2,412.0,14,97098,42170
82268,5,0,Score,60,11,2,214.0,6,90609,42218
82534,1,0,Score,356,24,1,,12,91463,42569
82768,8,0,Score,118,10,7,541.0,1,95797,42810
83201,1,0,Score,216,20,8,1103.0,20,95016,43338
83550,1,3,Score,155,10,34,179.0,7,104977,43805
83609,5,0,Score,210,21,3,1929.0,4,101255,43884
83633,11,0,Score,384,47,18,4463.0,77,25811,43908
83675,5,0,Score,153,10,4,248.0,2,94109,43954
83684,5,0,Score,86,17,2,1980.0,6,94136,43970
84071,4,41,Score,4767,11,363,,397,106368,44269
84094,3,41,Score,4767,18,363,,397,108914,44269
84098,4,41,Score,4767,26,363,2433.0,397,109076,44269
84133,11,41,Score,4767,19,363,,397,114628,44269
84151,0,0,Score,51,10,0,125.0,2,94764,44278
84340,0,27,Score,1460,19,229,,79,102642,44451
84365,2,2,Score,599,11,47,,25,101260,44469
84567,5,0,Score,76,13,2,1774.0,3,95694,44685
84951,2,0,Score,2062,12,13,,99,104442,44965
84953,0,0,Score,2062,11,13,,99,105622,44965
85017,0,0,Score,68,13,3,1196.0,0,96553,45044
85059,6,0,Score,56,11,2,275.0,2,96715,45109
85567,5,0,Score,348,18,2,,26,100181,45797
85864,5,0,Score,92,19,87,2148.0,8,100151,46134
85867,9,0,Score,92,11,87,454.0,8,104624,46134
86156,0,0,Score,16,10,0,290.0,1,100759,46514
86507,12,0,Score,213,22,1,3763.0,3,101590,46957
86532,1,0,Score,73,14,0,503.0,1,102639,47989
86586,0,0,Score,63,11,3,709.0,6,102806,48086
86654,0,0,Score,1351,12,5,,68,105612,48148
86951,20,0,Score,144,11,0,199.0,19,108430,48490
87020,3,0,Score,16,10,0,661.0,5,103843,48578
87057,3,0,Score,63,12,1,235.0,3,103939,48629
87190,2,0,Score,71,12,1,1293.0,8,112451,48756
87507,1,0,Score,211,10,0,,27,105044,49137
88320,2,0,Score,176,16,4,,20,109220,52243
88404,5,0,Score,221,24,0,3357.0,2,27237,52371
88582,19,3,Score,2294,16,59,281.0,192,109710,52554
88729,9,0,Score,156,11,2,261.0,6,109129,52673
89179,2,0,Score,148,23,11,666.0,10,111010,53356
89424,4,0,Score,291,11,2,,9,104839,53819
89491,0,0,Score,61,12,0,218.0,2,111602,53934
89600,1,4,Score,719,12,31,349.0,69,111905,54099
89603,3,4,Score,719,25,31,616.0,69,112147,54099
89824,3,0,Score,351,17,10,,12,112744,54325
90053,7,0,Score,576,22,49,,37,114157,54724
90120,8,0,Score,163,12,4,732.0,6,113526,54840
90391,5,0,Score,151,10,0,1163.0,4,114665,55386
90434,4,0,Score,299,19,0,,4,114785,55451
211,5,5,ViewCount,6792,152,662,29229.0,1145,6,5
219,6,5,ViewCount,6792,28,662,1990.0,1145,103,5
221,2,5,ViewCount,6792,75,662,29261.0,1145,125,5
233,7,5,ViewCount,6792,156,662,64481.0,1145,423,5
265,1,5,ViewCount,6792,26,662,2762.0,1145,1826,5
279,0,5,ViewCount,6792,21,662,9878.0,1145,2077,5
282,0,5,ViewCount,6792,22,662,4469.0,1145,2149,5
286,2,5,ViewCount,6792,15,662,3182.0,1145,2213,5
289,2,5,ViewCount,6792,24,662,1475.0,1145,2245,5
340,2,0,ViewCount,429,21,20,1582.0,56,643,7
344,7,25,ViewCount,6764,41,604,67396.0,1089,36,8
352,1,25,ViewCount,6764,56,604,7733.0,1089,170,8
372,5,25,ViewCount,6764,13,604,1765.0,1089,1173,8
424,2,25,ViewCount,6764,73,604,4526.0,1089,3814,8
433,3,25,ViewCount,6764,12,604,1575.0,1089,5184,8
467,17,0,ViewCount,136,29,10,5877.0,10,1194,11
471,3,1,ViewCount,817,66,44,175495.0,178,31,13
473,1,1,ViewCount,817,29,44,28291.0,178,175,13
480,4,1,ViewCount,345,40,13,25962.0,14,53,17
483,4,0,ViewCount,128,54,16,3613.0,8,3,18
484,4,0,ViewCount,128,5,16,1474.0,8,2427,18
487,5,6,ViewCount,591,24,693,5717.0,90,73,22
501,0,6,ViewCount,591,6,693,3547.0,90,3944,22
517,0,6,ViewCount,591,2,693,2034.0,90,16721,22
524,2,1,ViewCount,308,13,34,5224.0,52,4,23
527,1,1,ViewCount,344,22,36,8198.0,48,2,24
528,4,1,ViewCount,344,23,36,21925.0,48,10,24
531,2,23,ViewCount,4968,2,328,3980.0,641,109,25
550,7,23,ViewCount,4968,13,328,3142.0,641,1844,25
563,6,23,ViewCount,4968,14,328,3883.0,641,12002,25
573,0,23,ViewCount,4968,3,328,3028.0,641,17378,25
578,14,23,ViewCount,4968,10,328,2305.0,641,29158,25
666,6,23,ViewCount,4968,31,328,3494.0,641,114763,25
671,1,7,ViewCount,3150,16,138,4065.0,257,7358,26
743,5,3,ViewCount,2185,15,40,1544.0,312,2772,30
752,5,3,ViewCount,2185,29,40,1806.0,312,6421,30
757,1,3,ViewCount,2185,21,40,1926.0,312,7860,30
799,8,1,ViewCount,1570,12,26,2983.0,173,7225,36
800,0,1,ViewCount,1570,16,26,2435.0,173,7357,36
802,2,1,ViewCount,1570,8,26,2966.0,173,10744,36
803,0,1,ViewCount,1570,6,26,2119.0,173,13869,36
804,0,1,ViewCount,1570,42,26,14706.0,173,14002,36
808,1,1,ViewCount,1570,12,26,7912.0,173,31726,36
812,1,0,ViewCount,156,6,0,1708.0,2,8222,37
813,3,0,ViewCount,133,76,1,5808.0,15,7,38
842,4,0,ViewCount,861,3,12,2375.0,62,5333,52
846,3,0,ViewCount,861,7,12,2502.0,62,6940,52
849,3,0,ViewCount,861,87,12,11927.0,62,26088,52
891,1,0,ViewCount,402,4,51,1793.0,82,806,59
894,1,0,ViewCount,402,22,51,5329.0,82,1252,59
938,4,3,ViewCount,549,18,13,2414.0,90,50,62
939,0,3,ViewCount,549,11,13,53644.0,90,269,62
943,11,3,ViewCount,549,2,13,2137.0,90,498,62
950,1,0,ViewCount,614,102,12,21916.0,102,22,66
954,0,0,ViewCount,503,10,10,1667.0,42,58,68
956,2,0,ViewCount,503,13,10,1760.0,42,517,68
958,1,6,ViewCount,530,10,630,7694.0,174,23,69
959,4,6,ViewCount,530,7,630,2095.0,174,25,69
961,1,6,ViewCount,530,5,630,1428.0,174,33,69
968,0,1,ViewCount,1936,15,2317,2519.0,328,173,71
974,2,1,ViewCount,1936,71,2317,24738.0,328,2272,71
982,3,1,ViewCount,1936,9,2317,7407.0,328,4394,71
1027,3,65,ViewCount,2316,56,74,22890.0,1126,165,74
1034,2,65,ViewCount,2316,52,74,5188.0,1126,363,74
1048,3,65,ViewCount,2316,11,74,13526.0,1126,1525,74
1053,3,65,ViewCount,2316,26,74,36345.0,1126,2125,74
1058,0,65,ViewCount,2316,9,74,8826.0,1126,2358,74
1059,4,65,ViewCount,2316,18,74,4758.0,1126,2499,74
1064,5,65,ViewCount,2316,3,74,2648.0,1126,4734,74
1093,14,0,ViewCount,321,18,4,3476.0,44,26,75
1094,3,0,ViewCount,321,5,4,2388.0,44,328,75
1095,0,0,ViewCount,321,15,4,1955.0,44,942,75
1096,1,0,ViewCount,260,13,36,1382.0,8,418,77
1116,3,0,ViewCount,685,14,68,4277.0,49,5387,82
1117,0,0,ViewCount,685,10,68,1918.0,49,5502,82
1141,11,0,ViewCount,804,122,11,39118.0,64,118,83
1142,2,0,ViewCount,176,14,3,9481.0,25,220,85
1146,2,2,ViewCount,740,19,58,4090.0,89,196,87
1150,5,2,ViewCount,740,4,58,3161.0,89,14497,87
1192,0,126,ViewCount,14082,22,4235,4341.0,3320,631,88
1237,0,126,ViewCount,14082,17,4235,2486.0,3320,2179,88
1250,0,126,ViewCount,14082,10,4235,2740.0,3320,2455,88
1321,4,126,ViewCount,14082,22,4235,3093.0,3320,6298,88
1358,0,126,ViewCount,14082,2,4235,1356.0,3320,10501,88
1496,8,4,ViewCount,1281,31,61,3293.0,105,411,89
1497,0,4,ViewCount,1281,20,61,5291.0,105,414,89
1504,10,0,ViewCount,561,30,27,7111.0,287,130,90
1508,0,0,ViewCount,561,8,27,1517.0,287,276,90
1525,0,0,ViewCount,441,7,18,1487.0,80,5366,96
1535,2,0,ViewCount,151,4,3,3982.0,42,581,99
1544,1,0,ViewCount,502,6,109,1410.0,49,5788,101
1569,3,0,ViewCount,146,11,23,3475.0,26,2988,104
1575,6,3,ViewCount,160,22,20,2267.0,14,614,107
1579,1,0,ViewCount,305,5,4,1426.0,171,2085,108
1580,11,1,ViewCount,443,38,9,11197.0,59,1610,110
1583,0,1,ViewCount,443,12,9,1518.0,59,1668,110
1589,9,1,ViewCount,443,7,9,1484.0,59,1676,110
1592,1,1,ViewCount,708,35,44,14608.0,61,97,114
1594,2,1,ViewCount,708,6,44,2504.0,61,527,114
1611,0,0,ViewCount,123,4,1,3918.0,4,100,117
1613,1,0,ViewCount,473,11,46,15260.0,60,12232,118
1629,4,0,ViewCount,391,55,0,67592.0,31,298,125
1638,11,1,ViewCount,236,11,29,3783.0,46,1223,127
1639,3,0,ViewCount,166,8,22,1418.0,19,224,128
1647,0,0,ViewCount,33,3,2,12626.0,8,128,132
1650,6,0,ViewCount,231,10,20,4572.0,24,134,138
1651,4,0,ViewCount,231,4,20,2287.0,24,145,138
1654,0,0,ViewCount,231,9,20,1672.0,24,2291,138
1674,4,0,ViewCount,185,67,10,14326.0,19,138,142
1678,0,0,ViewCount,185,7,10,23465.0,19,6534,142
1679,3,1,ViewCount,1396,12,477,4419.0,269,146,144
1681,4,1,ViewCount,1396,12,477,3981.0,269,612,144
1688,1,1,ViewCount,1396,7,477,2988.0,269,2591,144
1695,5,1,ViewCount,1396,18,477,16285.0,269,6350,144
1725,1,0,ViewCount,228,23,12,2431.0,11,1458,148
1726,2,0,ViewCount,321,27,6,3293.0,23,155,154
1727,0,0,ViewCount,321,9,6,2304.0,23,161,154
1728,0,0,ViewCount,321,10,6,12304.0,23,166,154
1739,0,59,ViewCount,18283,50,1014,39097.0,3781,181,159
1741,3,59,ViewCount,18283,51,1014,9772.0,3781,213,159
1749,6,59,ViewCount,18283,44,1014,11149.0,3781,534,159
1753,0,59,ViewCount,18283,15,1014,3833.0,3781,622,159
1775,5,59,ViewCount,18283,66,1014,28878.0,3781,1444,159
2037,3,1,ViewCount,147,4,8,1339.0,61,4816,168
2043,4,1,ViewCount,208,10,48,2056.0,52,1268,170
2050,1,0,ViewCount,564,17,15,1552.0,113,1053,172
2052,2,0,ViewCount,564,17,15,2791.0,113,1736,172
2057,2,0,ViewCount,564,27,15,2447.0,113,30159,172
2058,0,0,ViewCount,564,3,15,2109.0,113,38631,172
2074,2,4,ViewCount,792,34,163,9369.0,78,539,174
2075,4,4,ViewCount,792,21,163,5593.0,78,1815,174
2094,6,10,ViewCount,1416,25,352,3894.0,147,3331,179
2100,0,10,ViewCount,1416,5,352,7537.0,147,8107,179
2101,0,10,ViewCount,1416,3,352,2056.0,147,8750,179
2103,2,10,ViewCount,1416,42,352,4982.0,147,13686,179
2105,0,10,ViewCount,1416,5,352,1371.0,147,15635,179
2107,1,10,ViewCount,1416,10,352,4454.0,147,16516,179
2108,5,10,ViewCount,1416,1,352,1540.0,147,16528,179
2138,2,45,ViewCount,22625,16,2496,6033.0,4069,203,183
2142,3,45,ViewCount,22625,48,2496,4470.0,4069,485,183
2169,2,45,ViewCount,22625,12,2496,7655.0,4069,1580,183
2195,0,45,ViewCount,22625,53,2496,2985.0,4069,1980,183
2220,0,45,ViewCount,22625,9,2496,5812.0,4069,2469,183
2227,0,45,ViewCount,22625,19,2496,2472.0,4069,2777,183
2236,4,45,ViewCount,22625,15,2496,3712.0,4069,3038,183
2243,4,45,ViewCount,22625,23,2496,10853.0,4069,3466,183
2244,9,45,ViewCount,22625,38,2496,1548.0,4069,3542,183
2246,0,45,ViewCount,22625,47,2496,49948.0,4069,3730,183
2262,0,45,ViewCount,22625,7,2496,1866.0,4069,4898,183
2264,2,45,ViewCount,22625,13,2496,3751.0,4069,5238,183
2268,2,45,ViewCount,22625,39,2496,1764.0,4069,5418,183
2321,0,45,ViewCount,22625,32,2496,37288.0,4069,10079,183
2331,7,45,ViewCount,22625,6,2496,10288.0,4069,10884,183
2357,0,45,ViewCount,22625,3,2496,1859.0,4069,11653,183
2458,5,45,ViewCount,22625,4,2496,4610.0,4069,19729,183
2487,12,45,ViewCount,22625,13,2496,7307.0,4069,30303,183
2499,0,45,ViewCount,22625,1,2496,1393.0,4069,30790,183
2549,2,45,ViewCount,22625,9,2496,2569.0,4069,58765,183
2605,0,45,ViewCount,22625,4,2496,1603.0,4069,72400,183
2641,1,0,ViewCount,211,13,2,70255.0,19,206,188
2646,0,0,ViewCount,205,4,0,1387.0,17,1389,189
2667,0,24,ViewCount,1166,7,482,1836.0,146,723,190
2670,0,24,ViewCount,1166,14,482,16090.0,146,3476,190
2671,0,24,ViewCount,1166,9,482,3928.0,146,3695,190
2673,1,24,ViewCount,1166,1,482,3791.0,146,15798,190
2675,1,0,ViewCount,313,26,8,36801.0,16,222,191
2677,1,0,ViewCount,38,7,4,4254.0,7,267,194
2685,0,114,ViewCount,6140,27,497,2939.0,649,305,196
2686,0,114,ViewCount,6140,14,497,25597.0,649,362,196
2687,3,114,ViewCount,6140,14,497,6570.0,649,575,196
2688,2,114,ViewCount,6140,79,497,22354.0,649,577,196
2703,7,114,ViewCount,6140,4,497,3092.0,649,1286,196
2706,3,114,ViewCount,6140,26,497,15463.0,649,1432,196
2718,0,114,ViewCount,6140,6,497,2551.0,649,2390,196
2724,0,114,ViewCount,6140,12,497,1696.0,649,4052,196
2727,2,114,ViewCount,6140,12,497,6703.0,649,4544,196
2739,3,114,ViewCount,6140,29,497,34044.0,649,5007,196
2746,2,114,ViewCount,6140,11,497,4417.0,649,5517,196
2750,1,114,ViewCount,6140,6,497,2712.0,649,6557,196
2751,3,114,ViewCount,6140,2,497,3053.0,649,6684,196
2756,4,114,ViewCount,6140,17,497,8410.0,649,13197,196
2844,0,114,ViewCount,6140,22,497,3695.0,649,96739,196
2867,0,1,ViewCount,138,5,21,2282.0,5,27400,197
2868,5,1,ViewCount,138,2,21,1411.0,5,43061,197
2886,5,0,ViewCount,908,20,69,3162.0,42,48396,198
2893,1,3,ViewCount,1815,20,149,6142.0,188,1637,199
2899,0,3,ViewCount,1815,17,149,4854.0,188,4713,199
2902,0,3,ViewCount,1815,40,149,16006.0,188,5344,199
2911,3,3,ViewCount,1815,62,149,1865.0,188,11659,199
2913,2,3,ViewCount,1815,25,149,12366.0,188,16390,199
2921,11,3,ViewCount,1815,6,149,2519.0,188,25415,199
2957,0,0,ViewCount,2496,12,5,3033.0,384,277,215
2959,0,0,ViewCount,2496,22,5,13685.0,384,283,215
2975,4,0,ViewCount,2496,9,5,9951.0,384,452,215
2977,1,0,ViewCount,2496,12,5,3303.0,384,507,215
2985,5,0,ViewCount,2496,8,5,1855.0,384,563,215
2986,2,0,ViewCount,2496,5,5,1498.0,384,564,215
2992,0,1,ViewCount,522,14,16,1422.0,111,256,217
2993,1,1,ViewCount,522,14,16,6700.0,111,257,217
2999,0,1,ViewCount,522,11,16,2663.0,111,1292,217
3007,4,0,ViewCount,184,52,2,11458.0,119,421,219
3011,4,0,ViewCount,248,10,11,1950.0,34,321,220
3018,2,0,ViewCount,615,5,95,4381.0,77,4305,221
3022,1,0,ViewCount,615,7,95,3077.0,77,7240,221
3027,4,0,ViewCount,615,11,95,11637.0,77,19271,221
3035,0,19,ViewCount,4022,14,345,1711.0,1471,480,223
3036,2,19,ViewCount,4022,16,345,2262.0,1471,490,223
3043,1,19,ViewCount,4022,124,345,34780.0,1471,726,223
3052,2,19,ViewCount,4022,16,345,4214.0,1471,973,223
3073,0,19,ViewCount,4022,26,345,2469.0,1471,4364,223
3131,0,0,ViewCount,1293,4,55,1603.0,266,2794,226
3136,3,0,ViewCount,1293,44,55,7814.0,266,4220,226
3137,0,0,ViewCount,1293,5,55,1463.0,266,4298,226
3143,4,0,ViewCount,1293,3,55,1608.0,266,9610,226
3158,2,0,ViewCount,1293,3,55,1427.0,266,35776,226
3183,3,0,ViewCount,121,3,9,1540.0,4,790,228
3199,1,2,ViewCount,1233,17,170,1870.0,106,6308,230
3201,7,2,ViewCount,1233,18,170,9910.0,106,9699,230
3205,8,2,ViewCount,1233,14,170,2336.0,106,13797,230
3208,0,2,ViewCount,1233,4,170,1336.0,106,19384,230
3211,5,2,ViewCount,1233,17,170,2171.0,106,31513,230
3212,7,2,ViewCount,1233,3,170,1521.0,106,33304,230
3231,8,2,ViewCount,1233,26,170,2122.0,106,114152,230
3246,2,3,ViewCount,898,26,82,4873.0,104,346,247
3406,2,0,ViewCount,315,24,8,1439.0,40,373,252
3420,3,5,ViewCount,5309,10,1160,7210.0,1147,1266,253
3424,0,5,ViewCount,5309,7,1160,2435.0,1147,1455,253
3425,0,5,ViewCount,5309,22,1160,2240.0,1147,1761,253
3427,0,5,ViewCount,5309,11,1160,1702.0,1147,1866,253
3438,4,5,ViewCount,5309,34,1160,4337.0,1147,2234,253
3444,2,5,ViewCount,5309,6,1160,2101.0,1147,2844,253
3454,0,5,ViewCount,5309,23,1160,2923.0,1147,3262,253
3456,3,5,ViewCount,5309,17,1160,5446.0,1147,3425,253
3459,1,5,ViewCount,5309,16,1160,1518.0,1147,3458,253
3460,10,5,ViewCount,5309,6,1160,2090.0,1147,3820,253
3462,2,5,ViewCount,5309,28,1160,8386.0,1147,3931,253
3463,0,5,ViewCount,5309,23,1160,19094.0,1147,3943,253
3465,1,5,ViewCount,5309,8,1160,1462.0,1147,4013,253
3467,4,5,ViewCount,5309,9,1160,3567.0,1147,4062,253
3468,1,5,ViewCount,5309,9,1160,2030.0,1147,4165,253
3476,3,5,ViewCount,5309,10,1160,2033.0,1147,4812,253
3478,0,5,ViewCount,5309,7,1160,1467.0,1147,4818,253
3482,3,5,ViewCount,5309,41,1160,3963.0,1147,5278,253
3485,3,5,ViewCount,5309,9,1160,15051.0,1147,5617,253
3489,2,5,ViewCount,5309,19,1160,6896.0,1147,5937,253
3491,0,5,ViewCount,5309,5,1160,2646.0,1147,6081,253
3494,2,5,ViewCount,5309,8,1160,3627.0,1147,6478,253
3496,0,5,ViewCount,5309,13,1160,10961.0,1147,6581,253
3497,0,5,ViewCount,5309,8,1160,1626.0,1147,6912,253
3500,0,5,ViewCount,5309,4,1160,1429.0,1147,7132,253
